protein_1,protein_1_idx,protein_2,protein_2_idx,confidence,attributes,attribute_p1,attribute_p2
M8lcl_FP565814.1_prot_CBH23366.1_445_[gene=chb]_[protein=Beta_N_acetylhexosaminidase]_[protein_id=CBH23366.1]_[location=543795..546452],444,M8lcl_FP565814.1_prot_CBH25634.1_2713_[gene=amiB]_[protein=N_acetylmuramoyl_L_alanine_amidase]_[protein_id=CBH25634.1]_[location=complement(3182831..3184117)],2712,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH23366.1_445_[gene=chb]_[protein=Beta_N_acetylhexosaminidase]_[protein_id=CBH23366.1]_[location=543795..546452],444,M8lcl_FP565814.1_prot_CBH25950.1_3029_[gene=chiA]_[protein=Chitinase]_[protein_id=CBH25950.1]_[location=complement(3542911..3544074)],3028,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23379.1_458_[gene=kbl]_[protein=Glycine_C_acetyltransferase]_[protein_id=CBH23379.1]_[location=complement(561251..562444)],457,M8lcl_FP565814.1_prot_CBH23875.1_954_[gene=glyA]_[protein=Serine_hydroxymethyltransferase]_[protein_id=CBH23875.1]_[location=1081013..1082311],953,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,DAY
M8lcl_FP565814.1_prot_CBH23379.1_458_[gene=kbl]_[protein=Glycine_C_acetyltransferase]_[protein_id=CBH23379.1]_[location=complement(561251..562444)],457,M8lcl_FP565814.1_prot_CBH24367.1_1446_[gene=gcvP]_[protein=Glycine_dehydrogenase_[decarboxylating]]_[protein_id=CBH24367.1]_[location=complement(1640638..1643550)],1445,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,DAY
M8lcl_FP565814.1_prot_CBH23379.1_458_[gene=kbl]_[protein=Glycine_C_acetyltransferase]_[protein_id=CBH23379.1]_[location=complement(561251..562444)],457,M8lcl_FP565814.1_prot_CBH24536.1_1615_[gene=ltaE]_[protein=Threonine_aldolase]_[protein_id=CBH24536.1]_[location=complement(1841284..1842330)],1614,0.6322792322663825,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
"M8lcl_FP565814.1_prot_CBH23380.1_459_[gene=SRM_00459]_[protein=epimerase/reductase,_putative]_[protein_id=CBH23380.1]_[location=complement(562571..563761)]",458,M8lcl_FP565814.1_prot_CBH25838.1_2917_[gene=udg]_[protein=UDP_glucose_6_dehydrogenase]_[protein_id=CBH25838.1]_[location=complement(3415570..3416958)],2916,0.5109259926807239,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23382.1_461_[gene=glnA]_[protein=glutamine_synthetase]_[protein_id=CBH23382.1]_[location=564472..565812],460,M8lcl_FP565814.1_prot_CBH24009.1_1088_[gene=ggt]_[protein=Gamma_glutamyltranspeptidase_[Precursor]]_[protein_id=CBH24009.1]_[location=1247992..1249818],1087,0.728742299880682,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23382.1_461_[gene=glnA]_[protein=glutamine_synthetase]_[protein_id=CBH23382.1]_[location=564472..565812],460,M8lcl_FP565814.1_prot_CBH24011.1_1090_[gene=purF]_[protein=Glutamine_phosphoribosylpyrophosphate_amidotransferase]_[protein_id=CBH24011.1]_[location=complement(1250400..1252028)],1089,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23382.1_461_[gene=glnA]_[protein=glutamine_synthetase]_[protein_id=CBH23382.1]_[location=564472..565812],460,"M8lcl_FP565814.1_prot_CBH24072.1_1151_[gene=carA]_[protein=carbamoyl_phosphate_synthase,_small_chain]_[protein_id=CBH24072.1]_[location=1319870..1321030]",1150,0.7052353521141546,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23382.1_461_[gene=glnA]_[protein=glutamine_synthetase]_[protein_id=CBH23382.1]_[location=564472..565812],460,M8lcl_FP565814.1_prot_CBH24073.1_1152_[gene=carB]_[protein=Carbamoyl_phosphate_synthase_large_chain]_[protein_id=CBH24073.1]_[location=1321151..1323979],1151,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,BOTH
M8lcl_FP565814.1_prot_CBH23382.1_461_[gene=glnA]_[protein=glutamine_synthetase]_[protein_id=CBH23382.1]_[location=564472..565812],460,M8lcl_FP565814.1_prot_CBH24272.1_1351_[gene=gltB]_[protein=Ferredoxin_dependent_glutamate_synthase_1]_[protein_id=CBH24272.1]_[location=1530400..1534974],1350,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH23382.1_461_[gene=glnA]_[protein=glutamine_synthetase]_[protein_id=CBH23382.1]_[location=564472..565812],460,M8lcl_FP565814.1_prot_CBH24273.1_1352_[gene=gltD]_[protein=Glutamate_synthase_[NADPH]_small_chain]_[protein_id=CBH24273.1]_[location=1535048..1536628],1351,0.5876518808271717,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH23382.1_461_[gene=glnA]_[protein=glutamine_synthetase]_[protein_id=CBH23382.1]_[location=564472..565812],460,M8lcl_FP565814.1_prot_CBH24367.1_1446_[gene=gcvP]_[protein=Glycine_dehydrogenase_[decarboxylating]]_[protein_id=CBH24367.1]_[location=complement(1640638..1643550)],1445,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23382.1_461_[gene=glnA]_[protein=glutamine_synthetase]_[protein_id=CBH23382.1]_[location=564472..565812],460,M8lcl_FP565814.1_prot_CBH24479.1_1558_[gene=glmS]_[protein=glucosamine__fructose_6_phosphate_aminotransferase_(isomerizing)]_[protein_id=CBH24479.1]_[location=1776368..1778206],1557,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,BOTH
M8lcl_FP565814.1_prot_CBH23382.1_461_[gene=glnA]_[protein=glutamine_synthetase]_[protein_id=CBH23382.1]_[location=564472..565812],460,M8lcl_FP565814.1_prot_CBH24570.1_1648_[gene=aldH]_[protein=Aldehyde_dehydrogenase]_[protein_id=CBH24570.1]_[location=complement(1876710..1878344)],1647,0.5707162091369461,"['DAY', 'NIGHT', 'BOTH']",BOTH,BOTH
M8lcl_FP565814.1_prot_CBH23382.1_461_[gene=glnA]_[protein=glutamine_synthetase]_[protein_id=CBH23382.1]_[location=564472..565812],460,M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,BOTH
M8lcl_FP565814.1_prot_CBH23382.1_461_[gene=glnA]_[protein=glutamine_synthetase]_[protein_id=CBH23382.1]_[location=564472..565812],460,M8lcl_FP565814.1_prot_CBH24724.1_1803_[gene=pdhD]_[protein=Dihydrolipoyl_dehydrogenase]_[protein_id=CBH24724.1]_[location=2056675..2058144],1802,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23382.1_461_[gene=glnA]_[protein=glutamine_synthetase]_[protein_id=CBH23382.1]_[location=564472..565812],460,M8lcl_FP565814.1_prot_CBH24738.1_1817_[gene=gcvT]_[protein=Aminomethyltransferase]_[protein_id=CBH24738.1]_[location=2074719..2075843],1816,0.5343112236642724,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH23382.1_461_[gene=glnA]_[protein=glutamine_synthetase]_[protein_id=CBH23382.1]_[location=564472..565812],460,M8lcl_FP565814.1_prot_CBH24915.1_1994_[gene=aldHT]_[protein=Aldehyde_dehydrogenase]_[protein_id=CBH24915.1]_[location=2280136..2281623],1993,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH23382.1_461_[gene=glnA]_[protein=glutamine_synthetase]_[protein_id=CBH23382.1]_[location=564472..565812],460,M8lcl_FP565814.1_prot_CBH24929.1_2008_[gene=gltX]_[protein=glutamyl_tRNA_synthetase]_[protein_id=CBH24929.1]_[location=complement(2298394..2299950)],2007,0.7378065977092482,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH23382.1_461_[gene=glnA]_[protein=glutamine_synthetase]_[protein_id=CBH23382.1]_[location=564472..565812],460,M8lcl_FP565814.1_prot_CBH25403.1_2482_[gene=gdhA]_[protein=Glutamate_dehydrogenase]_[protein_id=CBH25403.1]_[location=complement(2875204..2876664)],2481,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23382.1_461_[gene=glnA]_[protein=glutamine_synthetase]_[protein_id=CBH23382.1]_[location=564472..565812],460,M8lcl_FP565814.1_prot_CBH25798.1_2877_[gene=ggt]_[protein=Gamma_glutamyltranspeptidase_[Precursor]]_[protein_id=CBH25798.1]_[location=3367914..3370007],2876,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH23383.1_462_[gene=purB]_[protein=adenylosuccinate_lyase]_[protein_id=CBH23383.1]_[location=566133..567431],461,"M8lcl_FP565814.1_prot_CBH23422.1_501_[gene=korA]_[protein=2_oxoacid__ferredoxin_oxidoreductase,_alpha_subunit]_[protein_id=CBH23422.1]_[location=609815..611713]",500,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,DAY
M8lcl_FP565814.1_prot_CBH23383.1_462_[gene=purB]_[protein=adenylosuccinate_lyase]_[protein_id=CBH23383.1]_[location=566133..567431],461,"M8lcl_FP565814.1_prot_CBH23423.1_502_[gene=porB]_[protein=2_oxoacid:ferredoxin_oxidoreductase,_beta_subunit]_[protein_id=CBH23423.1]_[location=611866..613230]",501,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23383.1_462_[gene=purB]_[protein=adenylosuccinate_lyase]_[protein_id=CBH23383.1]_[location=566133..567431],461,M8lcl_FP565814.1_prot_CBH24277.1_1356_[gene=odhA]_[protein=2_oxoglutarate_dehydrogenase_E1_component]_[protein_id=CBH24277.1]_[location=complement(1538293..1542024)],1355,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23383.1_462_[gene=purB]_[protein=adenylosuccinate_lyase]_[protein_id=CBH23383.1]_[location=566133..567431],461,M8lcl_FP565814.1_prot_CBH24634.1_1713_[gene=purC]_[protein=Phosphoribosylaminoimidazole_succinocarboxamidesynthase]_[protein_id=CBH24634.1]_[location=1945923..1946897],1712,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,DAY
M8lcl_FP565814.1_prot_CBH23383.1_462_[gene=purB]_[protein=adenylosuccinate_lyase]_[protein_id=CBH23383.1]_[location=566133..567431],461,M8lcl_FP565814.1_prot_CBH24680.1_1759_[gene=hisH]_[protein=Imidazole_glycerol_phosphate_synthase_subunit_hisH]_[protein_id=CBH24680.1]_[location=2010130..2010786],1758,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH23383.1_462_[gene=purB]_[protein=adenylosuccinate_lyase]_[protein_id=CBH23383.1]_[location=566133..567431],461,"M8lcl_FP565814.1_prot_CBH24683.1_1762_[gene=hisF]_[protein=imidazoleglycerol_phosphate_synthase,_cyclase_subunit]_[protein_id=CBH24683.1]_[location=2012495..2013301]",1761,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23383.1_462_[gene=purB]_[protein=adenylosuccinate_lyase]_[protein_id=CBH23383.1]_[location=566133..567431],461,M8lcl_FP565814.1_prot_CBH24689.1_1768_[gene=mdh]_[protein=Malate_dehydrogenase]_[protein_id=CBH24689.1]_[location=2016845..2017789],1767,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23383.1_462_[gene=purB]_[protein=adenylosuccinate_lyase]_[protein_id=CBH23383.1]_[location=566133..567431],461,M8lcl_FP565814.1_prot_CBH24762.1_1841_[gene=purH]_[protein=Bifunctional_purine_biosynthesis_protein_purH]_[protein_id=CBH24762.1]_[location=2102717..2104303],1840,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23383.1_462_[gene=purB]_[protein=adenylosuccinate_lyase]_[protein_id=CBH23383.1]_[location=566133..567431],461,"M8lcl_FP565814.1_prot_CBH24802.1_1881_[gene=icd]_[protein=Isocitrate_dehydrogenase,_NAD_dependent]_[protein_id=CBH24802.1]_[location=complement(2145980..2147002)]",1880,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23383.1_462_[gene=purB]_[protein=adenylosuccinate_lyase]_[protein_id=CBH23383.1]_[location=566133..567431],461,M8lcl_FP565814.1_prot_CBH24957.1_2036_[gene=purA]_[protein=Adenylosuccinate_synthetase]_[protein_id=CBH24957.1]_[location=complement(2337424..2338743)],2035,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23383.1_462_[gene=purB]_[protein=adenylosuccinate_lyase]_[protein_id=CBH23383.1]_[location=566133..567431],461,M8lcl_FP565814.1_prot_CBH24965.1_2044_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_(ATP)]_[protein_id=CBH24965.1]_[location=2346862..2348499],2043,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH23383.1_462_[gene=purB]_[protein=adenylosuccinate_lyase]_[protein_id=CBH23383.1]_[location=566133..567431],461,M8lcl_FP565814.1_prot_CBH24971.1_2050_[gene=surE]_[protein=5'_nucleotidase_surE]_[protein_id=CBH24971.1]_[location=complement(2353356..2354174)],2049,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH23383.1_462_[gene=purB]_[protein=adenylosuccinate_lyase]_[protein_id=CBH23383.1]_[location=566133..567431],461,M8lcl_FP565814.1_prot_CBH25004.1_2083_[gene=adk]_[protein=Adenylate_kinase]_[protein_id=CBH25004.1]_[location=complement(2395249..2395887)],2082,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH23383.1_462_[gene=purB]_[protein=adenylosuccinate_lyase]_[protein_id=CBH23383.1]_[location=566133..567431],461,M8lcl_FP565814.1_prot_CBH25110.1_2189_[gene=icd]_[protein=Isocitrate_dehydrogenase]_[protein_id=CBH25110.1]_[location=2520105..2521340],2188,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23383.1_462_[gene=purB]_[protein=adenylosuccinate_lyase]_[protein_id=CBH23383.1]_[location=566133..567431],461,M8lcl_FP565814.1_prot_CBH25369.1_2448_[gene=argH]_[protein=argininosuccinate_lyase]_[protein_id=CBH25369.1]_[location=2831875..2833188],2447,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23383.1_462_[gene=purB]_[protein=adenylosuccinate_lyase]_[protein_id=CBH23383.1]_[location=566133..567431],461,M8lcl_FP565814.1_prot_CBH25514.1_2593_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_[ATP]]_[protein_id=CBH25514.1]_[location=3027819..3029411],2592,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23402.1_481_[gene=nadE]_[protein=glutamine_dependent_NAD(+)_synthetase]_[protein_id=CBH23402.1]_[location=585671..587374],480,M8lcl_FP565814.1_prot_CBH24732.1_1811_[gene=ppnK]_[protein=Probable_inorganic_polyphosphate/ATP_NAD_kinase]_[protein_id=CBH24732.1]_[location=2066257..2067201],1810,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23402.1_481_[gene=nadE]_[protein=glutamine_dependent_NAD(+)_synthetase]_[protein_id=CBH23402.1]_[location=585671..587374],480,M8lcl_FP565814.1_prot_CBH25210.1_2289_[gene=nadD]_[protein=nicotinate_nucleotide_adenylyltransferase]_[protein_id=CBH25210.1]_[location=complement(2645302..2645889)],2288,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23402.1_481_[gene=nadE]_[protein=glutamine_dependent_NAD(+)_synthetase]_[protein_id=CBH23402.1]_[location=585671..587374],480,"M8lcl_FP565814.1_prot_CBH25351.1_2430_[gene=pntB]_[protein=NAD(P)_transhydrogenase,_beta_subunit]_[protein_id=CBH25351.1]_[location=complement(2812612..2814039)]",2429,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",NIGHT,BOTH
M8lcl_FP565814.1_prot_CBH23402.1_481_[gene=nadE]_[protein=glutamine_dependent_NAD(+)_synthetase]_[protein_id=CBH23402.1]_[location=585671..587374],480,M8lcl_FP565814.1_prot_CBH25352.1_2431_[gene=pntA]_[protein=NAD(P)_transhydrogenase_subunit_alpha]_[protein_id=CBH25352.1]_[location=complement(2814184..2814504)],2430,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",NIGHT,BOTH
M8lcl_FP565814.1_prot_CBH23402.1_481_[gene=nadE]_[protein=glutamine_dependent_NAD(+)_synthetase]_[protein_id=CBH23402.1]_[location=585671..587374],480,M8lcl_FP565814.1_prot_CBH25353.1_2432_[gene=pntA]_[protein=NAD(P)_transhydrogenase_subunit_alpha]_[protein_id=CBH25353.1]_[location=complement(2814682..2815839)],2431,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23412.1_491_[gene=dfrA]_[protein=dihydrofolate_reductase]_[protein_id=CBH23412.1]_[location=complement(597524..598084)],490,M8lcl_FP565814.1_prot_CBH23875.1_954_[gene=glyA]_[protein=Serine_hydroxymethyltransferase]_[protein_id=CBH23875.1]_[location=1081013..1082311],953,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23412.1_491_[gene=dfrA]_[protein=dihydrofolate_reductase]_[protein_id=CBH23412.1]_[location=complement(597524..598084)],490,M8lcl_FP565814.1_prot_CBH24738.1_1817_[gene=gcvT]_[protein=Aminomethyltransferase]_[protein_id=CBH24738.1]_[location=2074719..2075843],1816,0.5264634392707807,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH23412.1_491_[gene=dfrA]_[protein=dihydrofolate_reductase]_[protein_id=CBH23412.1]_[location=complement(597524..598084)],490,M8lcl_FP565814.1_prot_CBH24762.1_1841_[gene=purH]_[protein=Bifunctional_purine_biosynthesis_protein_purH]_[protein_id=CBH24762.1]_[location=2102717..2104303],1840,0.7463484922213441,"['DAY', 'NIGHT', 'BOTH']",BOTH,BOTH
M8lcl_FP565814.1_prot_CBH23412.1_491_[gene=dfrA]_[protein=dihydrofolate_reductase]_[protein_id=CBH23412.1]_[location=complement(597524..598084)],490,M8lcl_FP565814.1_prot_CBH25313.1_2392_[gene=fmt]_[protein=methionyl_tRNA_formyltransferase]_[protein_id=CBH25313.1]_[location=complement(2764134..2765057)],2391,0.5066244933070826,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23413.1_492_[gene=SRM_00492]_[protein=Putative_amidase]_[protein_id=CBH23413.1]_[location=complement(598085..599668)],491,M8lcl_FP565814.1_prot_CBH23768.1_847_[gene=gatA]_[protein=Glutamyl_tRNA(Gln)_amidotransferase_subunit_A]_[protein_id=CBH23768.1]_[location=complement(971183..972727)],846,0.6712272558281727,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23413.1_492_[gene=SRM_00492]_[protein=Putative_amidase]_[protein_id=CBH23413.1]_[location=complement(598085..599668)],491,M8lcl_FP565814.1_prot_CBH24963.1_2042_[gene=asnS]_[protein=Asparaginyl_tRNA_synthetase]_[protein_id=CBH24963.1]_[location=complement(2344087..2345649)],2041,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23413.1_492_[gene=SRM_00492]_[protein=Putative_amidase]_[protein_id=CBH23413.1]_[location=complement(598085..599668)],491,M8lcl_FP565814.1_prot_CBH25034.1_2113_[gene=gatB]_[protein=Aspartyl/glutamyl_tRNA(Asn/Gln)_amidotransferase_subunit_B]_[protein_id=CBH25034.1]_[location=2424718..2426244],2112,0.6402291024932537,"['DAY', 'NIGHT', 'BOTH']",DAY,DAY
M8lcl_FP565814.1_prot_CBH23418.1_497_[gene=thyA]_[protein=thymidylate_synthase]_[protein_id=CBH23418.1]_[location=complement(606612..607496)],496,M8lcl_FP565814.1_prot_CBH23875.1_954_[gene=glyA]_[protein=Serine_hydroxymethyltransferase]_[protein_id=CBH23875.1]_[location=1081013..1082311],953,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23418.1_497_[gene=thyA]_[protein=thymidylate_synthase]_[protein_id=CBH23418.1]_[location=complement(606612..607496)],496,M8lcl_FP565814.1_prot_CBH24738.1_1817_[gene=gcvT]_[protein=Aminomethyltransferase]_[protein_id=CBH24738.1]_[location=2074719..2075843],1816,0.6040940046718032,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH23418.1_497_[gene=thyA]_[protein=thymidylate_synthase]_[protein_id=CBH23418.1]_[location=complement(606612..607496)],496,M8lcl_FP565814.1_prot_CBH24968.1_2047_[gene=folD]_[protein=FolD_bifunctional_protein]_[protein_id=CBH24968.1]_[location=2350930..2351823],2046,0.5170760556061312,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH23418.1_497_[gene=thyA]_[protein=thymidylate_synthase]_[protein_id=CBH23418.1]_[location=complement(606612..607496)],496,M8lcl_FP565814.1_prot_CBH24971.1_2050_[gene=surE]_[protein=5'_nucleotidase_surE]_[protein_id=CBH24971.1]_[location=complement(2353356..2354174)],2049,0.5009438928604739,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH23418.1_497_[gene=thyA]_[protein=thymidylate_synthase]_[protein_id=CBH23418.1]_[location=complement(606612..607496)],496,"M8lcl_FP565814.1_prot_CBH25234.1_2313_[gene=metF]_[protein=5,10_methylenetetrahydrofolate_reductase]_[protein_id=CBH25234.1]_[location=complement(2668584..2669543)]",2312,0.6182532676296004,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
"M8lcl_FP565814.1_prot_CBH23422.1_501_[gene=korA]_[protein=2_oxoacid__ferredoxin_oxidoreductase,_alpha_subunit]_[protein_id=CBH23422.1]_[location=609815..611713]",500,"M8lcl_FP565814.1_prot_CBH23423.1_502_[gene=porB]_[protein=2_oxoacid:ferredoxin_oxidoreductase,_beta_subunit]_[protein_id=CBH23423.1]_[location=611866..613230]",501,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
"M8lcl_FP565814.1_prot_CBH23422.1_501_[gene=korA]_[protein=2_oxoacid__ferredoxin_oxidoreductase,_alpha_subunit]_[protein_id=CBH23422.1]_[location=609815..611713]",500,M8lcl_FP565814.1_prot_CBH23465.1_544_[gene=accA]_[protein=Acetyl_coenzyme_A_carboxylase_carboxyl_transferase_subunit_alpha]_[protein_id=CBH23465.1]_[location=664911..666431],543,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,DAY
"M8lcl_FP565814.1_prot_CBH23422.1_501_[gene=korA]_[protein=2_oxoacid__ferredoxin_oxidoreductase,_alpha_subunit]_[protein_id=CBH23422.1]_[location=609815..611713]",500,M8lcl_FP565814.1_prot_CBH23507.1_586_[gene=gdhA]_[protein=Glutamate_dehydrogenase]_[protein_id=CBH23507.1]_[location=718521..720050],585,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
"M8lcl_FP565814.1_prot_CBH23422.1_501_[gene=korA]_[protein=2_oxoacid__ferredoxin_oxidoreductase,_alpha_subunit]_[protein_id=CBH23422.1]_[location=609815..611713]",500,"M8lcl_FP565814.1_prot_CBH23524.1_603_[gene=SRM_00603]_[protein=Hypothetical_protein,_secreted]_[protein_id=CBH23524.1]_[location=complement(738660..738830)]",602,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
"M8lcl_FP565814.1_prot_CBH23422.1_501_[gene=korA]_[protein=2_oxoacid__ferredoxin_oxidoreductase,_alpha_subunit]_[protein_id=CBH23422.1]_[location=609815..611713]",500,"M8lcl_FP565814.1_prot_CBH23767.1_846_[gene=sucD]_[protein=succinyl_CoA_synthetase,_alpha_subunit]_[protein_id=CBH23767.1]_[location=complement(970010..970876)]",845,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,DAY
"M8lcl_FP565814.1_prot_CBH23422.1_501_[gene=korA]_[protein=2_oxoacid__ferredoxin_oxidoreductase,_alpha_subunit]_[protein_id=CBH23422.1]_[location=609815..611713]",500,M8lcl_FP565814.1_prot_CBH23773.1_852_[gene=SRM_00852]_[protein=hypothetical_protein]_[protein_id=CBH23773.1]_[location=976884..977177],851,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
"M8lcl_FP565814.1_prot_CBH23422.1_501_[gene=korA]_[protein=2_oxoacid__ferredoxin_oxidoreductase,_alpha_subunit]_[protein_id=CBH23422.1]_[location=609815..611713]",500,M8lcl_FP565814.1_prot_CBH23778.1_857_[gene=ldh]_[protein=L_lactate_dehydrogenase]_[protein_id=CBH23778.1]_[location=982566..983516],856,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
"M8lcl_FP565814.1_prot_CBH23422.1_501_[gene=korA]_[protein=2_oxoacid__ferredoxin_oxidoreductase,_alpha_subunit]_[protein_id=CBH23422.1]_[location=609815..611713]",500,M8lcl_FP565814.1_prot_CBH23911.1_990_[gene=sucB]_[protein=Dihydrolipoamide_succinyltransferase_component_of_2_oxoglutarate_dehydrogenase]_[protein_id=CBH23911.1]_[location=complement(1125650..1127575)],989,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
"M8lcl_FP565814.1_prot_CBH23422.1_501_[gene=korA]_[protein=2_oxoacid__ferredoxin_oxidoreductase,_alpha_subunit]_[protein_id=CBH23422.1]_[location=609815..611713]",500,M8lcl_FP565814.1_prot_CBH23928.1_1007_[gene=pyc]_[protein=pyruvate_carboxylase]_[protein_id=CBH23928.1]_[location=1144936..1145496],1006,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,DAY
