M8lcl_FP565814.1_prot_CBH23468.1_547_[gene=SRM_00547]_[protein=Conserved_hypothetical_protein]_[protein_id=CBH23468.1]_[location=complement(667866..668891)],6932727,26.9498
M8lcl_FP565814.1_prot_CBH23469.1_548_[gene=SRM_00548]_[protein=hypothetical_protein]_[protein_id=CBH23469.1]_[location=complement(669493..669837)],6931704,25.409
M8lcl_FP565814.1_prot_CBH23470.1_549_[gene=SRM_00549]_[protein=Sensory_histidine_protein_kinase]_[protein_id=CBH23470.1]_[location=complement(669831..675794)],6932560,218.779
M8lcl_FP565814.1_prot_CBH23471.1_550_[gene=SRM_00550]_[protein=conserved_hypothetical_protein]_[protein_id=CBH23471.1]_[location=complement(675911..676276)],6933810,26.5646
M8lcl_FP565814.1_prot_CBH23472.1_551_[gene=SRM_00551]_[protein=conserved_hypothetical_protein]_[protein_id=CBH23472.1]_[location=676827..677270],6932067,26.5646
M8lcl_FP565814.1_prot_CBH23473.1_552_[gene=SRM_00552]_[protein=HTR_like_protein]_[protein_id=CBH23473.1]_[location=complement(677633..679840)],6932560,124.02
"M8lcl_FP565814.1_prot_CBH23474.1_553_[gene=acrB]_[protein=multidrug_efflux_transporter,_AcrB/AcrD/AcrF_family]_[protein_id=CBH23474.1]_[location=complement(680004..683219)]",6932450,291.197
M8lcl_FP565814.1_prot_CBH23475.1_554_[gene=SRM_00554]_[protein=conserved_hypothetical_protein]_[protein_id=CBH23475.1]_[location=complement(683216..683767)],6932746,26.5646
"M8lcl_FP565814.1_prot_CBH23476.1_555_[gene=acrA]_[protein=Efflux_transporter,_RND_family,_MFP_subunit]_[protein_id=CBH23476.1]_[location=complement(683815..685065)]",6932449,64.3142
M8lcl_FP565814.1_prot_CBH23477.1_556_[gene=sepC]_[protein=efflux_pump_outer_membrane_protein]_[protein_id=CBH23477.1]_[location=complement(685124..686614)],6931629,48.9062
"M8lcl_FP565814.1_prot_CBH23478.1_557_[gene=acrR]_[protein=transcriptional_regulator,_TetR_family_protein]_[protein_id=CBH23478.1]_[location=complement(686655..687593)]",6933733,39.6614
M8lcl_FP565814.1_prot_CBH23479.1_558_[gene=rot]_[protein=peptidyl_prolyl_cis_trans_isomerase]_[protein_id=CBH23479.1]_[location=687606..688124],6931860,75.8702
M8lcl_FP565814.1_prot_CBH23480.1_559_[gene=met17]_[protein=O_acetylhomoserine_sulfhydrylase]_[protein_id=CBH23480.1]_[location=688473..689885],6932477,706.057
M8lcl_FP565814.1_prot_CBH23481.1_560_[gene=metX]_[protein=Homoserine_O_acetyltransferase]_[protein_id=CBH23481.1]_[location=690016..691074],6932478,458.759
M8lcl_FP565814.1_prot_CBH23482.1_561_[gene=lysC]_[protein=Aspartate_kinase]_[protein_id=CBH23482.1]_[location=691206..692159],6932479,213.001
M8lcl_FP565814.1_prot_CBH23483.1_562_[gene=thrA]_[protein=bifunctional_aspartokinase/homoserine]_[protein_id=CBH23483.1]_[location=692180..693307],6933755,283.493
M8lcl_FP565814.1_prot_CBH23484.1_563_[gene=SRM_00563]_[protein=histidine_kinase_response_regulator_hybrid_protein]_[protein_id=CBH23484.1]_[location=complement(693480..697520)],6933243,592.808
M8lcl_FP565814.1_prot_CBH23485.1_564_[gene=SRM_00564]_[protein=hypothetical_protein]_[protein_id=CBH23485.1]_[location=697773..697979],6932886,25.0238
M8lcl_FP565814.1_prot_CBH23486.1_565_[gene=sdhB]_[protein=succinate_dehydrogenase_iron_sulfur_protein]_[protein_id=CBH23486.1]_[location=complement(698135..698866)],6931771,414.461
"M8lcl_FP565814.1_prot_CBH23487.1_566_[gene=sdhA]_[protein=succinate_dehydrogenase,_flavoprotein_subunit]_[protein_id=CBH23487.1]_[location=complement(698953..700788)]",6931770,899.427
M8lcl_FP565814.1_prot_CBH23488.1_567_[gene=sdhA]_[protein=Succinate_dehydrogenase_flavoprotein_subunit]_[protein_id=CBH23488.1]_[location=complement(700812..701264)],6931769,236.498
M8lcl_FP565814.1_prot_CBH23489.1_568_[gene=sdhD]_[protein=Succinate_dehydrogenase_hydrophobic_membrane_anchor_subunit]_[protein_id=CBH23489.1]_[location=complement(701317..701778)],6931768,187.578
M8lcl_FP565814.1_prot_CBH23490.1_569_[gene=gltA]_[protein=Citrate_synthase]_[protein_id=CBH23490.1]_[location=complement(701943..703298)],6931663,322.783
M8lcl_FP565814.1_prot_CBH23491.1_570_[gene=rne]_[protein=Ribonuclease_E]_[protein_id=CBH23491.1]_[location=703915..705705],6931767,413.69
M8lcl_FP565814.1_prot_CBH23492.1_571_[gene=SRM_00571]_[protein=Conserved_hypothetical_protein]_[protein_id=CBH23492.1]_[location=705788..706072],6931766,103.605
M8lcl_FP565814.1_prot_CBH23493.1_572_[gene=phnP]_[protein=metallo_beta_lactamase_superfamily_protein]_[protein_id=CBH23493.1]_[location=706062..706925],6931765,349.747
M8lcl_FP565814.1_prot_CBH23494.1_573_[gene=SRM_00573]_[protein=conserved_hypothetical_protein]_[protein_id=CBH23494.1]_[location=complement(707213..708118)],6931806,33.113
M8lcl_FP565814.1_prot_CBH23495.1_574_[gene=aroD]_[protein=3_dehydroquinate_dehydratase]_[protein_id=CBH23495.1]_[location=708309..708737],6931764,185.652
"M8lcl_FP565814.1_prot_CBH23496.1_575_[gene=SRM_00575]_[protein=Conserved_hypothetical_protein,_membrane,_containing_DUF457]_[protein_id=CBH23496.1]_[location=708906..709382]",6931763,186.037
M8lcl_FP565814.1_prot_CBH23497.1_576_[gene=mviN]_[protein=integral_membrane_protein_MviN]_[protein_id=CBH23497.1]_[location=709481..711178],6932223,28.1054
M8lcl_FP565814.1_prot_CBH23498.1_577_[gene=SRM_00577]_[protein=Conserved_hypothetical_protein_containing_DUF179]_[protein_id=CBH23498.1]_[location=711316..711882],6931757,189.889
"M8lcl_FP565814.1_prot_CBH23499.1_578_[gene=nuoI]_[protein=NADH_dehydrogenase_I,_I_subunit]_[protein_id=CBH23499.1]_[location=712083..712802]",6934157,317.775
M8lcl_FP565814.1_prot_CBH23500.1_579_[gene=SRM_00579]_[protein=conserved_hypothetical_protein]_[protein_id=CBH23500.1]_[location=712921..713472],6934156,90.1225
M8lcl_FP565814.1_prot_CBH23501.1_580_[gene=holA]_[protein=DNA_polymerase_III_delta_subunit]_[protein_id=CBH23501.1]_[location=713551..714594],6934155,372.089
M8lcl_FP565814.1_prot_CBH23502.1_581_[gene=SRM_00581]_[protein=conserved_hypothetical_protein]_[protein_id=CBH23502.1]_[location=714572..715489],6934153,73.9442
"M8lcl_FP565814.1_prot_CBH23503.1_582_[gene=SRM_00582]_[protein=Conserved_hypothetical_protein,_membrane]_[protein_id=CBH23503.1]_[location=715847..716407]",6933389,26.1794
M8lcl_FP565814.1_prot_CBH23504.1_583_[gene=etp]_[protein=Low_molecular_weight_protein_tyrosine_phosphatase]_[protein_id=CBH23504.1]_[location=716470..716874],6932898,46.9802
M8lcl_FP565814.1_prot_CBH23505.1_584_[gene=SRM_00584]_[protein=conserved_hypothetical_protein]_[protein_id=CBH23505.1]_[location=complement(716956..717423)],6931979,25.0238
M8lcl_FP565814.1_prot_CBH23506.1_585_[gene=spoU]_[protein=Putative_RNA_methyltransferase]_[protein_id=CBH23506.1]_[location=complement(717513..718301)],6932020,227.254
M8lcl_FP565814.1_prot_CBH23507.1_586_[gene=gdhA]_[protein=Glutamate_dehydrogenase]_[protein_id=CBH23507.1]_[location=718521..720050],6933662,289.271
M8lcl_FP565814.1_prot_CBH23508.1_587_[gene=SRM_00587]_[protein=conserved_hypothetical_protein]_[protein_id=CBH23508.1]_[location=720047..722095],6932018,390.578
"M8lcl_FP565814.1_prot_CBH23509.1_588_[gene=SRM_00588]_[protein=Conserved_hypothetical_protein,_containing_YjeF_related_protein,_N_terminal_domain]_[protein_id=CBH23509.1]_[location=722140..723771]",6932017,493.426
"M8lcl_FP565814.1_prot_CBH23510.1_589_[gene=SRM_00589]_[protein=Conserved_hypothetical_protein,_membrane]_[protein_id=CBH23510.1]_[location=723805..724236]",6932016,54.299
M8lcl_FP565814.1_prot_CBH23511.1_590_[gene=tonB]_[protein=TonB_protein]_[protein_id=CBH23511.1]_[location=724431..725090],6932015,150.599
M8lcl_FP565814.1_prot_CBH23512.1_591_[gene=rpiA]_[protein=Ribose_5_phosphate_isomerase]_[protein_id=CBH23512.1]_[location=complement(725200..725895)],6932014,266.544
M8lcl_FP565814.1_prot_CBH23513.1_592_[gene=SRM_00592]_[protein=conserved_hypothetical_protein]_[protein_id=CBH23513.1]_[location=complement(726005..726496)],6932010,179.874
M8lcl_FP565814.1_prot_CBH23514.1_593_[gene=uvrD]_[protein=ATP_dependent_DNA_helicase]_[protein_id=CBH23514.1]_[location=complement(726536..728674)],6932009,836.254
M8lcl_FP565814.1_prot_CBH23515.1_594_[gene=soj]_[protein=SpoOJ_regulator_protein]_[protein_id=CBH23515.1]_[location=728978..729898],6932008,423.32
M8lcl_FP565814.1_prot_CBH23516.1_595_[gene=spo0J]_[protein=spoOJ_protein]_[protein_id=CBH23516.1]_[location=729965..730945],6932007,340.117
"M8lcl_FP565814.1_prot_CBH23517.1_596_[gene=SRM_00596]_[protein=conserved_hypothetical_protein,_membrane]_[protein_id=CBH23517.1]_[location=731030..731773]",6932006,104.76
M8lcl_FP565814.1_prot_CBH23518.1_597_[gene=bioF]_[protein=8_amino_7_oxononanoate_synthase]_[protein_id=CBH23518.1]_[location=732104..733417],6932004,662.529
M8lcl_FP565814.1_prot_CBH23519.1_598_[gene=SRM_00598]_[protein=conserved_hypothetical_protein]_[protein_id=CBH23519.1]_[location=733451..734701],6932003,511.531
"M8lcl_FP565814.1_prot_CBH23520.1_599_[gene=SRM_00599]_[protein=Haloacid_dehalogenase_like_hydrolase,_putative]_[protein_id=CBH23520.1]_[location=734766..735464]",6932002,227.639
M8lcl_FP565814.1_prot_CBH23521.1_600_[gene=glpG]_[protein=Rhomboid_protease_glpG]_[protein_id=CBH23521.1]_[location=complement(735466..736158)],6933837,165.622
M8lcl_FP565814.1_prot_CBH23522.1_601_[gene=purQ]_[protein=phosphoribosylformylglycinamidine_synthase_I]_[protein_id=CBH23522.1]_[location=complement(736247..736954)],6933839,345.895
M8lcl_FP565814.1_prot_CBH23523.1_602_[gene=caiA]_[protein=Very_long_chain_acyl_CoA_dehydrogenase_related_protein]_[protein_id=CBH23523.1]_[location=complement(737051..738586)],6933511,86.6557
"M8lcl_FP565814.1_prot_CBH23524.1_603_[gene=SRM_00603]_[protein=Hypothetical_protein,_secreted]_[protein_id=CBH23524.1]_[location=complement(738660..738830)]",6932288,25.0238
M8lcl_FP565814.1_prot_CBH23525.1_604_[gene=ssb]_[protein=Single_strand_binding_protein]_[protein_id=CBH23525.1]_[location=complement(738915..739430)],6932298,198.749
M8lcl_FP565814.1_prot_CBH23526.1_605_[gene=SRM_00605]_[protein=hypothetical_protein]_[protein_id=CBH23526.1]_[location=complement(739431..739607)],6933450,21.9422
"M8lcl_FP565814.1_prot_CBH23528.1_606_[gene=mhpC]_[protein=beta_D_galactosidase,_putative]_[protein_id=CBH23528.1]_[location=complement(739936..740751)]",6931937,294.664
M8lcl_FP565814.1_prot_CBH23527.1_607_[gene=SRM_00606]_[protein=hypothetical_protein]_[protein_id=CBH23527.1]_[location=740729..740947],,0
"M8lcl_FP565814.1_prot_CBH23529.1_608_[gene=SRM_00608]_[protein=Conserved_hypothetical_protein,_secreted]_[protein_id=CBH23529.1]_[location=741229..741558]",6931938,59.6918
M8lcl_FP565814.1_prot_CBH23530.1_609_[gene=SRM_00609]_[protein=conserved_hypothetical_protein_containig_DUF328]_[protein_id=CBH23530.1]_[location=741639..742463],6931939,321.627
M8lcl_FP565814.1_prot_CBH23531.1_610_[gene=udk]_[protein=uridine_kinase]_[protein_id=CBH23531.1]_[location=742522..743193],6931940,250.366
M8lcl_FP565814.1_prot_CBH23532.1_611_[gene=SRM_00611]_[protein=Putative_transcriptional_regulator]_[protein_id=CBH23532.1]_[location=complement(743223..743993)],6931941,228.024
M8lcl_FP565814.1_prot_CBH23533.1_612_[gene=birA]_[protein=Biotin__acetyl_CoA_carboxylase_ligase]_[protein_id=CBH23533.1]_[location=complement(744021..744818)],6931671,119.013
"M8lcl_FP565814.1_prot_CBH23534.1_613_[gene=SRM_00613]_[protein=Conserved_hypothetical_protein,_secreted]_[protein_id=CBH23534.1]_[location=complement(744882..745718)]",6931942,31.9574
M8lcl_FP565814.1_prot_CBH23535.1_614_[gene=suhB]_[protein=Inositol_1_monophosphatase]_[protein_id=CBH23535.1]_[location=745858..746691],6931943,273.478
M8lcl_FP565814.1_prot_CBH23536.1_615_[gene=fab1]_[protein=enoyl_(acyl_carrier_protein)_reductase]_[protein_id=CBH23536.1]_[location=746748..747584],6931944,438.343
M8lcl_FP565814.1_prot_CBH23537.1_616_[gene=SRM_00616]_[protein=Phosphoglycolate_phosphatase]_[protein_id=CBH23537.1]_[location=747594..748382],6931946,251.906
"M8lcl_FP565814.1_prot_CBH23538.1_617_[gene=SRM_00617]_[protein=Conserved_hypothetical_protein,_secreted]_[protein_id=CBH23538.1]_[location=748358..749272]",6931947,249.98
"M8lcl_FP565814.1_prot_CBH23539.1_618_[gene=SRM_00618]_[protein=Conserved_hypothetical_protein,_membrane_or_secreted]_[protein_id=CBH23539.1]_[location=749386..750132]",6931951,154.066
M8lcl_FP565814.1_prot_CBH23540.1_619_[gene=nupC]_[protein=Nucleoside_permease]_[protein_id=CBH23540.1]_[location=complement(750276..751586)],6931952,409.453
M8lcl_FP565814.1_prot_CBH23541.1_620_[gene=SRM_00620]_[protein=Aminopeptidase]_[protein_id=CBH23541.1]_[location=complement(751780..753810)],6931953,715.687
M8lcl_FP565814.1_prot_CBH23542.1_621_[gene=uvrD]_[protein=DNA_helicase_II]_[protein_id=CBH23542.1]_[location=754024..756384],6931956,990.719
M8lcl_FP565814.1_prot_CBH23543.1_622_[gene=SRM_00622]_[protein=Hypothetical_protein]_[protein_id=CBH23543.1]_[location=756397..757326],6931987,25.0238
M8lcl_FP565814.1_prot_CBH23544.1_623_[gene=SRM_00623]_[protein=hypothetical_protein]_[protein_id=CBH23544.1]_[location=757476..757865],6932034,29.6462
M8lcl_FP565814.1_prot_CBH23545.1_624_[gene=SRM_00624]_[protein=hypothetical_protein]_[protein_id=CBH23545.1]_[location=complement(757892..758080)],6932037,22.7126
M8lcl_FP565814.1_prot_CBH23546.1_625_[gene=SRM_00625]_[protein=Conserved_hipothetical_protein_containing_HIT_domain]_[protein_id=CBH23546.1]_[location=complement(758415..759356)],6933469,55.0694
M8lcl_FP565814.1_prot_CBH23547.1_626_[gene=SRM_00626]_[protein=conserved_hypothetical_protein_containing_methyltransferase_domain]_[protein_id=CBH23547.1]_[location=complement(759409..760899)],6934239,37.7354
M8lcl_FP565814.1_prot_CBH23548.1_627_[gene=SRM_00627]_[protein=transposase]_[protein_id=CBH23548.1]_[location=complement(761030..762238)],6932733,77.7962
M8lcl_FP565814.1_prot_CBH23549.1_628_[gene=SRM_00628]_[protein=Aminotransferase]_[protein_id=CBH23549.1]_[location=complement(762671..763510)],6934205,88.1965
M8lcl_FP565814.1_prot_CBH23550.1_629_[gene=SRM_00629]_[protein=conserved_hypothetical_protein]_[protein_id=CBH23550.1]_[location=763519..764118],6932262,30.0314
M8lcl_FP565814.1_prot_CBH23551.1_630_[gene=pdxH]_[protein=Pyridoxamine_5'_phosphate_oxidase]_[protein_id=CBH23551.1]_[location=complement(764300..764947)],6931746,248.825
M8lcl_FP565814.1_prot_CBH23552.1_631_[gene=SRM_00631]_[protein=conserved_hypothetical_protein]_[protein_id=CBH23552.1]_[location=complement(765074..765817)],6933354,31.187
M8lcl_FP565814.1_prot_CBH23553.1_632_[gene=SRM_00632]_[protein=proline_dehydrogenase]_[protein_id=CBH23553.1]_[location=765931..766791],6931743,359.377
M8lcl_FP565814.1_prot_CBH23554.1_633_[gene=SRM_00633]_[protein=Appr_1_p_processing_enzyme_family_protein]_[protein_id=CBH23554.1]_[location=complement(766911..767456)],6934077,221.476
M8lcl_FP565814.1_prot_CBH23555.1_634_[gene=ubiG]_[protein=3_demethylubiquinone_9_3_methyltransferase]_[protein_id=CBH23555.1]_[location=767553..768455],6934239,341.658
M8lcl_FP565814.1_prot_CBH23556.1_635_[gene=SRM_00635]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH23556.1]_[location=768482..769105],6931675,80.4925
M8lcl_FP565814.1_prot_CBH23557.1_636_[gene=pyrG]_[protein=CTP_synthase]_[protein_id=CBH23557.1]_[location=769155..771038],6934237,837.41
M8lcl_FP565814.1_prot_CBH23558.1_637_[gene=lexA]_[protein=LexA_repressor]_[protein_id=CBH23558.1]_[location=complement(771219..771971)],6934235,221.861
M8lcl_FP565814.1_prot_CBH23559.1_638_[gene=mraZ]_[protein=protein_MraZ]_[protein_id=CBH23559.1]_[location=772115..772681],6934234,209.149
M8lcl_FP565814.1_prot_CBH23560.1_639_[gene=mraW]_[protein=S_adenosyl_methyltransferase_mraW]_[protein_id=CBH23560.1]_[location=772714..773724],6934233,339.732
M8lcl_FP565814.1_prot_CBH23561.1_640_[gene=SRM_00640]_[protein=Conserved_hypothetical_protein]_[protein_id=CBH23561.1]_[location=773764..774261],6934232,69.3218
M8lcl_FP565814.1_prot_CBH23562.1_641_[gene=ftsI]_[protein=penicillin_binding_protein_3]_[protein_id=CBH23562.1]_[location=774322..776274],6934231,713.375
"M8lcl_FP565814.1_prot_CBH23563.1_642_[gene=murE]_[protein=UDP_N_acetylmuramoylalanyl_D_glutamate__2,6_diaminopimelate_ligase]_[protein_id=CBH23563.1]_[location=776249..777817]",6934230,503.827
M8lcl_FP565814.1_prot_CBH23564.1_643_[gene=mraY]_[protein=Phospho_N_acetylmuramoyl_pentapeptide_transferase]_[protein_id=CBH23564.1]_[location=777875..779032],6934229,453.366
M8lcl_FP565814.1_prot_CBH23565.1_644_[gene=murD]_[protein=UDP_N_acetylmuramoylalanine__D_glutamate_ligase]_[protein_id=CBH23565.1]_[location=779041..780486],6934228,592.423
M8lcl_FP565814.1_prot_CBH23566.1_645_[gene=ftsW]_[protein=Cell_division_protein]_[protein_id=CBH23566.1]_[location=780601..781770],6934227,366.696
M8lcl_FP565814.1_prot_CBH23567.1_646_[gene=murC]_[protein=UDP_N_acetylmuramate__alanine_ligase]_[protein_id=CBH23567.1]_[location=781813..784452],6934225,663.685
"M8lcl_FP565814.1_prot_CBH23568.1_647_[gene=ftsQ]_[protein=FtsQ_protein,_putative]_[protein_id=CBH23568.1]_[location=784600..785379]",6934224,154.066
M8lcl_FP565814.1_prot_CBH23569.1_648_[gene=ftsA]_[protein=Cell_division_protein_ftsA]_[protein_id=CBH23569.1]_[location=785514..786773],6934223,647.892
M8lcl_FP565814.1_prot_CBH23570.1_649_[gene=ftsZ2]_[protein=cell_division_protein_FtsZ]_[protein_id=CBH23570.1]_[location=786987..788306],6934222,528.094
M8lcl_FP565814.1_prot_CBH23571.1_650_[gene=SRM_00650]_[protein=hypothetical_protein]_[protein_id=CBH23571.1]_[location=complement(788369..788728)],6932785,25.7942
M8lcl_FP565814.1_prot_CBH23572.1_651_[gene=SRM_00651]_[protein=Serine_protease_/_subtilase_peptidase]_[protein_id=CBH23572.1]_[location=complement(788785..790479)],6932296,100.138
M8lcl_FP565814.1_prot_CBH23573.1_652_[gene=SRM_00652]_[protein=Conserved_hypothetical_protein]_[protein_id=CBH23573.1]_[location=complement(790518..791090)],6932102,26.1794
"M8lcl_FP565814.1_prot_CBH23574.1_653_[gene=rfaG]_[protein=Glycosyl_transferase,_group_1]_[protein_id=CBH23574.1]_[location=791328..792497]",6931805,98.2117
"M8lcl_FP565814.1_prot_CBH23575.1_654_[gene=SRM_00654]_[protein=conserved_hypothetical_protein,_secreted]_[protein_id=CBH23575.1]_[location=792531..797591]",6932501,86.2705
"M8lcl_FP565814.1_prot_CBH23576.1_655_[gene=rfaG]_[protein=Glycosyl_transferase,_group_1]_[protein_id=CBH23576.1]_[location=797686..798825]",6932375,94.7449
"M8lcl_FP565814.1_prot_CBH23577.1_656_[gene=rfaG]_[protein=Glycosyl_transferase,_group_1]_[protein_id=CBH23577.1]_[location=798877..800121]",6934267,142.51
"M8lcl_FP565814.1_prot_CBH23578.1_657_[gene=wcaA]_[protein=Glycosyl_transferase,_family_2]_[protein_id=CBH23578.1]_[location=800118..801167]",6932696,39.2762
M8lcl_FP565814.1_prot_CBH23579.1_658_[gene=manC]_[protein=mannose_1_phosphate_guanylyltransferase]_[protein_id=CBH23579.1]_[location=801119..802372],6932434,497.278
M8lcl_FP565814.1_prot_CBH23580.1_659_[gene=otsB]_[protein=trehalose_6_phosphate_phosphatase]_[protein_id=CBH23580.1]_[location=complement(802438..803136)],6932529,221.476
"M8lcl_FP565814.1_prot_CBH23581.1_660_[gene=otsA]_[protein=Trehalose_6_phosphate_synthase_domain,_putative]_[protein_id=CBH23581.1]_[location=complement(803276..804640)]",6932528,599.742
"M8lcl_FP565814.1_prot_CBH23582.1_661_[gene=SRM_00661]_[protein=Conserved_hypothetical_protein,_membrane]_[protein_id=CBH23582.1]_[location=complement(804842..805162)]",6934256,29.6462
M8lcl_FP565814.1_prot_CBH23583.1_662_[gene=glpQ]_[protein=Glycerophosphoryl_diester_phosphodiesterase]_[protein_id=CBH23583.1]_[location=complement(805221..806177)],6933724,300.056
M8lcl_FP565814.1_prot_CBH23585.1_663_[gene=SRM_00664]_[protein=Dipeptidyl_peptidase_IV_(DPP_IV)]_[protein_id=CBH23585.1]_[location=complement(806190..808733)],6932544,874.774
M8lcl_FP565814.1_prot_CBH23584.1_664_[gene=alr]_[protein=Alanine_racemase]_[protein_id=CBH23584.1]_[location=808594..809991],6932542,325.094
M8lcl_FP565814.1_prot_CBH23586.1_665_[gene=drrA]_[protein=response_regulator_DrrA]_[protein_id=CBH23586.1]_[location=810158..810871],6932541,367.081
M8lcl_FP565814.1_prot_CBH23587.1_666_[gene=SRM_00666]_[protein=Sensor_kinase]_[protein_id=CBH23587.1]_[location=810939..812399],6932540,472.241
"M8lcl_FP565814.1_prot_CBH23588.1_667_[gene=acoA/pdhA]_[protein=2_oxoisovalerate_dehydrogenase,_E1_component,_alpha_and_beta_subunit]_[protein_id=CBH23588.1]_[location=812513..814930]",6932539,919.842
"M8lcl_FP565814.1_prot_CBH23589.1_668_[gene=SRM_00668]_[protein=conserved_hypothetical_protein,_membrane]_[protein_id=CBH23589.1]_[location=complement(814946..815647)]",6933073,75.485
M8lcl_FP565814.1_prot_CBH23590.1_669_[gene=SRM_00669]_[protein=hypothetical_protein]_[protein_id=CBH23590.1]_[location=815740..816120],6933785,25.7942
M8lcl_FP565814.1_prot_CBH23591.1_670_[gene=SRM_00670]_[protein=conserved_hypothetical_protein]_[protein_id=CBH23591.1]_[location=816393..816488],6933752,23.483
M8lcl_FP565814.1_prot_CBH23592.1_671_[gene=cysD]_[protein=Sulfate_adenylyltransferase_subunit_2]_[protein_id=CBH23592.1]_[location=817332..818243],6933888,29.6462
M8lcl_FP565814.1_prot_CBH23593.1_672_[gene=SRM_00672]_[protein=Transposase]_[protein_id=CBH23593.1]_[location=818324..818800],6934096,25.7942
M8lcl_FP565814.1_prot_CBH23594.1_673_[gene=SRM_00673]_[protein=transposase]_[protein_id=CBH23594.1]_[location=818797..819462],6933681,26.1794
M8lcl_FP565814.1_prot_CBH23595.1_674_[gene=cysN]_[protein=Sulfate_adenylyltransferase_subunit_1]_[protein_id=CBH23595.1]_[location=819604..821628],6933393,147.902
M8lcl_FP565814.1_prot_CBH23596.1_675_[gene=SRM_00675]_[protein=nucleotidyltransferase]_[protein_id=CBH23596.1]_[location=821685..822173],6934258,77.7962
"M8lcl_FP565814.1_prot_CBH23597.1_676_[gene=SRM_00676]_[protein=transporter,_sodium/sulfate_symporter_family]_[protein_id=CBH23597.1]_[location=822662..824497]",6933394,557.755
M8lcl_FP565814.1_prot_CBH23598.1_677_[gene=SRM_00677]_[protein=conserved_hypothetical_protein]_[protein_id=CBH23598.1]_[location=824965..825450],6933185,117.472
M8lcl_FP565814.1_prot_CBH23599.1_678_[gene=SRM_00678]_[protein=nucleotidyltransferase]_[protein_id=CBH23599.1]_[location=825486..825821],6933680,44.2838
M8lcl_FP565814.1_prot_CBH23600.1_679_[gene=SRM_00679]_[protein=conserved_hypothetical_protein_containing_HEPN_domain]_[protein_id=CBH23600.1]_[location=825793..826212],6933679,63.5438
"M8lcl_FP565814.1_prot_CBH23601.1_680_[gene=rfbB]_[protein=dTDP_glucose_4,6_dehydratase]_[protein_id=CBH23601.1]_[location=826236..827297]",6932893,395.201
M8lcl_FP565814.1_prot_CBH23602.1_681_[gene=rmlA]_[protein=Glucose_1_phosphate_thymidylyltransferase]_[protein_id=CBH23602.1]_[location=827419..828381],6932894,184.496
"M8lcl_FP565814.1_prot_CBH23603.1_682_[gene=rfbC]_[protein=dTDP_4_dehydrorhamnose_3,5_epimerase_related]_[protein_id=CBH23603.1]_[location=828411..828971]",6934200,26.9498
M8lcl_FP565814.1_prot_CBH23604.1_683_[gene=rfbD]_[protein=DTDP_4_dehydrorhamnose_reductase]_[protein_id=CBH23604.1]_[location=829018..829926],6933504,119.013
M8lcl_FP565814.1_prot_CBH23605.1_684_[gene=wza]_[protein=Capsule_polysaccharide_export_system_periplasmic_protein]_[protein_id=CBH23605.1]_[location=830124..833204],6933254,782.711
M8lcl_FP565814.1_prot_CBH23606.1_685_[gene=SRM_00685]_[protein=transposase]_[protein_id=CBH23606.1]_[location=complement(833235..833633)],6932818,26.9498
M8lcl_FP565814.1_prot_CBH23607.1_686_[gene=SRM_00686]_[protein=Transposase]_[protein_id=CBH23607.1]_[location=complement(833952..834080)],6933245,23.0978
M8lcl_FP565814.1_prot_CBH23608.1_687_[gene=SRM_00687]_[protein=hypothetical_protein]_[protein_id=CBH23608.1]_[location=complement(834105..834380)],6933627,22.7126
M8lcl_FP565814.1_prot_CBH23609.1_688_[gene=SRM_00688]_[protein=hypothetical_protein]_[protein_id=CBH23609.1]_[location=835079..835285],6932049,21.1718
M8lcl_FP565814.1_prot_CBH23610.1_689_[gene=SRM_00689]_[protein=Chain_length_determinant_protein]_[protein_id=CBH23610.1]_[location=836643..837950],6932438,216.468
M8lcl_FP565814.1_prot_CBH23611.1_690_[gene=xerD]_[protein=Phage_integrase_family_protein]_[protein_id=CBH23611.1]_[location=838271..839512],6933624,56.9954
M8lcl_FP565814.1_prot_CBH23612.1_691_[gene=udg]_[protein=UDP_glucose_6_dehydrogenase]_[protein_id=CBH23612.1]_[location=839583..840977],6933396,595.89
M8lcl_FP565814.1_prot_CBH23613.1_692_[gene=SRM_00692]_[protein=hypothetical_protein]_[protein_id=CBH23613.1]_[location=complement(841109..841222)],6933847,21.557
"M8lcl_FP565814.1_prot_CBH23614.1_693_[gene=SRM_00693]_[protein=ABC_transporter,_transmembrane_region]_[protein_id=CBH23614.1]_[location=841253..843052]",6932673,256.914
M8lcl_FP565814.1_prot_CBH23615.1_694_[gene=galE]_[protein=UDP_glucose_4_epimerase]_[protein_id=CBH23615.1]_[location=843116..844114],6932678,147.902
"M8lcl_FP565814.1_prot_CBH23616.1_695_[gene=wecE]_[protein=perosamine_synthetase,_putative]_[protein_id=CBH23616.1]_[location=844131..845372]",6932276,146.362
M8lcl_FP565814.1_prot_CBH23617.1_696_[gene=spsE]_[protein=Sialic_acid_synthase]_[protein_id=CBH23617.1]_[location=845373..846389],6932071,28.1054
M8lcl_FP565814.1_prot_CBH23618.1_697_[gene=spsF]_[protein=Spore_coat_polysaccharide_biosynthesis_protein_spsF]_[protein_id=CBH23618.1]_[location=846417..847223],6932234,28.1054
